data_trimestre,fundo,mandato,tipo_gestao,segmento_atuacao,cnpj_fundo,Qdade_cotas_emitidas,nome_ativo,cnpj_ativo,quantidade_ativo,valor_ativo,size
2020/12,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,QUASAR AGRO - FDO INV. IMOB.,32.754.734/0001-52,204673.0,18451270.95,5.012586247055988
2020/12,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,RB CAPITAL GENERAL SHOP SULACAP FII,13.652.006/0001-95,20713.0,834733.9,5.012586247055988
2020/12,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,VINCI INSTRUMENTOS FINANCEIROS FII,31.547.855/0001-60,52.0,4967.04,5.012586247055988
2020/12,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,VOTORANTIM SECURITIES MASTER FII,17.870.926/0001-30,460.0,36790.8,5.012586247055988
2020/12,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,FII VOTORANTIM SECURITIES,10.347.505/0001-80,610.0,44523.9,5.012586247055988
2020/12,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,FDO INV IMOB VOTORANTIM SHOPPING,23.740.595/0001-17,107.0,8988.0,5.012586247055988
2020/12,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,TRX EDIFICIOS CORPORATIVOS FDO INV IMOB - FII,15.006.267/0001-63,27134.0,191023.36,5.012586247055988
2020/12,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,XP IDEA ZARVOS FII,37.262.531/0001-62,400.0,400000.0,5.012586247055988
2020/09,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,REAG RENDA IMOBILIARIA FDO INV IMOB - FII,17.374.696/0001-19,1908.0,835704.0,5.012586247055988
2020/09,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,34.081.611/0001-23,3973771.0,FII CIDADE JARDIM CONTINENTAL TOWER,10.347.985/0001-80,122292.0,7403557.68,5.012586247055988
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,FII TORRE NOCI,04.722.883/0001-02,13278.0,1574770.8,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,FUNDO INVEST IMOBILIARIO TORRE ALMIRANTE,07.122.725/0001-00,772.0,741120.0,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,CIDADE JARDIM CONTINENTAL TOWER FUNDO DE,10.347.985/0001-80,328969.0,19970133.78,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,FUNDO INVEST IMOBILIARIO THE ONE,12.948.291/0001-23,22695.0,3261952.35,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,FII RIOB FF CI,17.329.029/0001-14,116854.0,7005397.3,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,FUNDO INVESTIMENTO IMOBILIARIO FII REC R,28.152.272/0001-26,1289.0,102481.96,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,HABITAT II - FUNDO DE INVESTIMENTO IMOBI,30.578.417/0001-05,1309.0,117662.55,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,SANTANDER RENDA DE ALUGUEIS FUNDO DE INV,32.903.702/0001-71,3976.0,303885.68,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,HEDGE RECEBIVEIS IMOBILIARIOS FUNDO DE I,35.507.262/0001-21,1797000.0,176106000.0,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,HEDGE PALADIN DESIGN OFFICES,35.688.460/0001-39,287820.0,28666964.97,5.072771797466633
2021/09,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,22975000.0,DEVANT RECEBIVEIS IMOBILIARIOS FUNDO DE,37.087.810/0001-37,40893.0,3302412.03,5.072771797466633
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,FDO INV IMOB BB VOTORANTIM C JARD CONT TOWER,10.347.985/0001-80,68611.0,4253882.0,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,FDO INV IMOB BTG PACTUAL SHOPPINGS,33.046.142/0001-49,87126.0,8276970.0,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,FDO INV IMOB - BTG PACTUAL CREDITO IMOBILIARIO,29.787.928/0001-40,4816.0,433391.84,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,GENERAL SHOP E OUTLETS DO BRASIL FDO INV IMOB - FI,11.769.604/0001-13,53783.0,139835.8,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,FDO.INVEST. IMOB. MULTI RENDA URBANA,13.486.793/0001-42,183820.0,18382000.0,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,FDO. INV. IMOB. MOGNO HOTEIS,34.197.776/0001-65,35000.0,3500000.0,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,RB CAPITAL GENERAL SHOP SULACAP FDO INV IMOB - FII,13.652.006/0001-95,5824.0,250548.48,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,FDO INV IMOB RBR PROPERTIES - FII,21.408.063/0001-51,93086.0,7015891.82,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,VBI REITS FOF - FDO. INV. IMOB,35.507.457/0001-71,1048.0,83211.2,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,SDI PROPERTIES - FDO INV. IMOB,26.681.370/0001-25,93947.0,8453351.06,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,XP CORPORATE MACAE FDO INV IMOB - FII,16.802.320/0001-03,291.0,12978.6,5.007601397188892
2020/03,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,XP INDUSTRIAL FDO INV IMOB - FII,28.516.325/0001-40,41778.0,4082963.94,5.007601397188892
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,21547000.0,KINEA HIGH YIELD CRI FUNDO DE INVESTIMEN,30.130.708/0001-28,293183.0,33716045.0,5.068248670779069
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,21547000.0,RIO BRAVO FUNDO DE FUNDOS INVEST IMOB,17.329.029/0001-14,116854.0,8678746.58,5.068248670779069
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,BLUECAP RENDA LOGISTICA,35.652.060/0001-73,9564.0,1013784.0,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,BM BRASCAN LAJES CORPORATIVAS,59.281.253/0001-23,543.0,51585.0,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,FDO INV IMOB EUROPAR,05.437.916/0001-27,1218.0,242333.28,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,LEGATUS SHOPPINGS,22.610.500/0001-88,119781.0,10420947.0,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,FDO INV IMOB MOGNO FUNDO DE FUNDOS,29.216.463/0001-77,19830.0,1951470.3,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,NEWPORT LOGISTICA,32.527.626/0001-47,4867.0,481833.0,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,RBR LOG,35.705.463/0001-33,1.0,116.0,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,TELLUS PROPERTIES,26.681.370/0001-25,93947.0,8737071.0,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,VINCI INSTRUMENTOS FINANCEIROS,31.547.855/0001-60,1092.0,105225.12,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,VOTORANTIM SECURITIES MASTER,17.870.926/0001-30,138.0,10902.0,5.007601397188892
2020/06,CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,34.081.611/0001-23,2400000.0,XP HOTEIS - FUNDO DE INVESTIMENTO IMOBILIARIO,18.308.516/0001-63,11180.0,1095640.0,5.007601397188892
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,FII BTG PACTUAL FDO DE CRI,05.437.916/0001-27,42420.0,9390939.6,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,GR LOUVEIRA FUNDO DE INVESTIMENTO IMOBILIARIO,16.706.958/0001-32,103724.0,9029174.2,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIARIO,11.281.322/0001-72,92106.0,15842232.0,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,35.586.415/0001-73,343977.0,30613953.0,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,FUNDO DE INVESTIMENTO IMOBILIARIO GREEN TOWERS,27.445.482/0001-40,2042402.0,204240200.0,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIARIO - FII,19.722.048/0001-31,105026.0,11280710.7,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,LOFT I FUNDO DE INVESTIMENTO IMOBILIARIO,23.648.935/0001-84,633965.0,65406169.05,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS - FII,12.978.943/0001-72,2339002.0,163730140.0,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIARIO,29.467.977/0001-03,68020.0,6467341.6,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,FIIO - FII RBR RENDIMENTO HIGH GRADE,17.329.029/0001-14,116854.0,8678746.58,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,FII - FII REC RECEBIVEIS IMOBILIARIOS,15.576.907/0001-70,935564.0,110396552.0,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,32.903.521/0001-45,108524.0,8870751.76,5.059843944371673
2020/12,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,18893537.0,FII RIO BRAVO RENDA VAREJO - FII,32.903.702/0001-71,2660.0,257621.0,5.059843944371673
2018/06,Hedge Top FOFII 3 Fundo de Investimento Imobiliario,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,2208467.0,FII AG CAIXA,15.576.907/0001-70,4020.0,4261200.0,5.006994724903283
2018/06,Hedge Top FOFII 3 Fundo de Investimento Imobiliario,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,2208467.0,FII C BRANCO,17.144.039/0001-85,19098.0,1289115.0,5.006994724903283
2018/06,Hedge Top FOFII 3 Fundo de Investimento Imobiliario,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,2208467.0,FII CEO CCP,15.799.397/0001-09,280457.0,23838845.0,5.006994724903283
2018/06,Hedge Top FOFII 3 Fundo de Investimento Imobiliario,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,2208467.0,FII EUROPAR,05.437.916/0001-27,21.0,3738.0,5.006994724903283
2018/06,Hedge Top FOFII 3 Fundo de Investimento Imobiliario,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,2208467.0,FII INDL BR,14.217.108/0001-45,30705.0,11971879.5,5.006994724903283
2018/06,Hedge Top FOFII 3 Fundo de Investimento Imobiliario,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,2208467.0,FII MEMORIAL,01.633.741/0001-72,59.0,5428.0,5.006994724903283
2018/06,Hedge Top FOFII 3 Fundo de Investimento Imobiliario,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,2208467.0,FII CSHGSHOP,08.431.747/0001-06,144269.0,29488583.6,5.006994724903283
2018/06,Hedge Top FOFII 3 Fundo de Investimento Imobiliario,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,18.307.582/0001-19,2208467.0,FII BM THERA,13.966.653/0001-71,31589.0,3266302.6,5.006994724903283
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,FII HIRE PROPERTIES I,28.899.178/0001-35,20281.59,2422753.01,5.028666941174075
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,FII RBR DESENVOLVIMENTO COMERCIAL I,34.736.474/0001-18,66590.0,6573873.47,5.028666941174075
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,ARAM SKY FIII,33.554.611/0001-30,1761.52,1743033.74,5.028666941174075
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,RBR DESENVOLVIMENTO IV FII,36.642.272/0001-76,1750.0,175000.0,5.028666941174075
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,BRESCO LOGISTICA - FII,20.748.515/0001-81,4500.0,519750.0,5.028666941174075
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,CAPITANIA REIT FOF,34.081.611/0001-23,205566.0,16753629.0,5.028666941174075
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III,19.249.989/0001-08,7316.0,8047600.0,5.028666941174075
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,VALORA RE III FUNDO DE INVESTIMENTO IMOBILIARIO,29.852.732/0001-91,153688.0,13241758.08,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,AF INVEST CRI FII- RECEBIVEIS IMOBILIARIOS,36.642.293/0001-58,1400.0,129206.0,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,BLUEMACAW CREDITO IMOBILIARIO -FII,38.294.221/0001-92,50000.0,5014500.0,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,FII BTG PACTUAL AGRO LOGISTICA,36.642.244/0001-15,113169.0,10760108.52,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,EQI RECEBIVEIS IMOBILIARIOS FI FII,41.076.380/0001-25,50000.0,5000000.0,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,GENERAL SHOPPING ATIVO E RENDA FII,17.590.518/0001-25,231276.0,12951456.0,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,KINEA INDICES DE PRECOS - FII,24.960.430/0001-13,180786.0,18805359.72,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,MORE REAL ESTATE FOF FII,34.197.727/0001-22,76317.0,5932883.58,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,RIO BRAVO CREDITO IMOBILIARIO IV FII,30.647.758/0001-87,11043.0,959194.98,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,RB CAPITAL RECEBIVEIS IMOBILIARIOS - FII,35.689.733/0001-60,200.0,16120.0,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III  - FII,19.249.989/0001-08,17393.0,22576114.0,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,RIZA AKIN - FII,36.642.219/0001-31,159642.0,13657373.1,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,SDI RIO BRAVO RENDA LOGISTICA - FII,16.671.412/0001-93,49734.0,3210415.45,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,RBR DESENVOLVIMENTO III,32.441.656/0001-36,4624.0,5847144.66,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,HIRE PROPERTIES I,28.899.178/0001-35,24271.14,2771334.12,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,RBR DESENVOLVIMENTO COMERCIAL I,34.736.474/0001-18,114743.0,11192887.84,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,ARAM SKY,33.554.611/0001-30,7119.06,6948089.64,5.028666941174075
2021/09,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,RBR DESENVOLVIMENTO IV,36.642.275/0001-76,9751.0,992063.26,5.028666941174075
2021/03,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,MORE REAL ESTATE FOF,34.197.727/0001-22,76317.0,7669858.5,5.028666941174075
2021/03,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,REC RENDA IMOBILIARIA FII,32.274.163/0001-59,18057.0,1570959.0,5.028666941174075
2021/03,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,ARAM SKY FII,33.554.611/0001-30,3541.28,3474712.31,5.028666941174075
2021/06,FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,29.216.463/0001-77,9050620.0,BTG PACTUAL AGRO LOGISTICA FII,36.642.244/0001-15,113169.0,11049821.16,5.028666941174075
